wave,curationPriorityBand,examRank,examTier,sourceFilename,questionNumber,page,primaryTopicId,primarySubtopicId,confidence,matchedTerms,style,stemExcerpt,questionHash,reviewDecision,reviewNote
wave2,P2_HIGH,21,B - alta,analista_judiciario_tecnologia_da_informacao.pdf,44,9,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ia-dados-bigdata,0.98,IA/ML,DIRECT_KNOWLEDGE,"O Processamento de Linguagem Natural (PLN) é uma subárea da inteligência artificial focada em permitir que máquinas compreendam, interpretem, gerem e respondam à linguagem humana de maneira natural e significativa. O objetivo do PLN é fazer com que sistemas computacionais realizem tarefas que envolvem a linguagem human",15c9cf333b45c22b1eab192e7b8bf2d39009efd3435cac988d986400ca081492,PENDING,
wave2,P2_HIGH,21,B - alta,analista_judiciario_tecnologia_da_informacao.pdf,59,12,dp26-p3-esp-gestao-governanca,dp26-p3-esp-gov-projetos,0.98,Projetos,DIRECT_KNOWLEDGE,"No contexto do PMBOK, um guia de práticas para o gerenciamento de projetos, um dos cinco grupos de processos se destaca por incluir atividades destinadas a acompanhar e medir o progresso do projeto, garantindo que as metas sejam cumpridas de acordo com o planejado. O texto se refere ao grupo de processos de (A) iniciaç",ed35c6e82282124e7e5ee2c399733d20697845a0efe226a54c340c861a124511,PENDING,
wave2,P2_HIGH,21,B - alta,analista_judiciario_tecnologia_da_informacao.pdf,60,12,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-metodologias-ageis,0.98,Scrum,DIRECT_KNOWLEDGE,"No Scrum, um papel é responsável por maximizar o valor do produto e do trabalho da equipe, além de definir e ordenar o Product Backlog, papel esse exercido pelo (A) Product Owner. (B) Scrum Master. (C) Desenvolvedor. (D) Stakeholder. (E) Gerente de Projetos.",63be79cd583db79e7cbf4ec58b1dc8653c34dd838da57130571a7364ce977c4a,PENDING,
wave2,P2_HIGH,21,B - alta,analista_judiciario_tecnologia_da_informacao.pdf,62,12,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-metodologias-ageis,0.98,Kanban,DIRECT_KNOWLEDGE,"No método Kanban, uma das práticas centrais ajuda a identificar gargalos e promover a eficiência ao limitar a quantidade de trabalho em progresso. O texto acima se refere à seguinte prática do Kanban: (A) dividir o trabalho em iterações fixas. (B) estabelecer metas rígidas de entrega. (C) realizar reuniões diárias de a",f87cce327c14d0a18c61d9d9b4114e487880bc650f137665295db8a92d87302f,PENDING,
wave2,P2_HIGH,21,B - alta,analista_judiciario_tecnologia_da_informacao.pdf,47,10,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ia-dados-bigdata,0.9175,Dados/Big Data; IA/ML,DIRECT_KNOWLEDGE,"O ciclo de vida de um processo de ciência de dados envolve uma série de etapas estruturadas que guiam o desenvolvimento de projetos de ciência de dados desde a definição do problema até a implementação e o monitoramento das soluções. No ciclo de vida de um processo de ciência de dados, na fase de preparação de dados (A",40b77c73c83005f40472afc3fd84a69ae1cd12048c1c30b555f790e80beb3843,PENDING,
wave2,P2_HIGH,21,B - alta,analista_judiciario_tecnologia_da_informacao.pdf,55,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ux-cms,0.83,UX/usabilidade,DIRECT_KNOWLEDGE,"A arquitetura de sistemas é o design estruturado de um sistema de software que descreve como seus componentes principais se relacionam e interagem para formar um sistema coeso e eficiente. Ela orienta a construção, manutenção e evolução do software, sendo essencial para garantir que o sistema atenda aos requisitos de d",9dde8b932c8ad2448fc390dc4946df4bb4ce502ce87ec263c291605245c51150,PENDING,
wave2,P2_HIGH,21,B - alta,analista_judiciario_tecnologia_da_informacao.pdf,49,10,dp26-p3-esp-bi,dp26-p3-esp-bi-arquitetura,0.78,Arquitetura BI,DIRECT_KNOWLEDGE,"Uma arquitetura de Big Data refere-se ao design e à estrutura dos sistemas e tecnologias usadas para coletar, armazenar, processar, analisar e visualizar grandes volumes de dados, frequentemente com grande velocidade e variedade. As arquiteturas de Big Data podem ser projetadas de maneiras diferentes, dependendo das ne",67b4d0108e658972a14d1b7aceafbd560767d2acf8cb23ea6ee4a54f14b7707f,PENDING,
wave2,P2_HIGH,21,B - alta,analista_judiciario_tecnologia_da_informacao.pdf,42,9,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ia-dados-bigdata,0.7,IA/ML,CONCEPT_COMPARISON,"A Inteligência Artificial (IA) tem sido um campo de pesquisa e inovação que evoluiu bastante ao longo das décadas, e geralmente é dividida em IA fraca e IA forte, conceitos que se referem ao nível de “inteligência” que a IA consegue simular ou alcançar. Em relação ao conceito de Inteligência Artificial (IA), assinale a",9ca55fbe3470d23adc618576364a84333b791072069fc70eb22a2259a3ec0146,PENDING,
wave2,P2_HIGH,22,B - alta,analista_judiciario_analise_de_sistemas.pdf,57,13,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ux-cms,0.98,Acessibilidade,DIRECT_KNOWLEDGE,"Luiz está implementando um novo site governamental e se preocupa em aplicar os princípios de acessibilidade definidos pela W3C e pelo governo federal. Um princípio adotado por Luiz, diretamente relacionado ao acesso por pessoas com daltonismo, é o(a): (A) de evitar alinhamento justificado para blocos de texto, de forma",a66f24a3f5a8c07c4a9a2c7d22c5df8173545ad43ea30e8bfd5b2416302fcd70,PENDING,
wave2,P2_HIGH,22,B - alta,analista_judiciario_analise_de_sistemas.pdf,60,14,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-design-arquitetura,0.98,Containers,DIRECT_KNOWLEDGE,"A analista Débora instalou um novo servidor de containers Docker no TJSE. Com o objetivo de maximizar a disponibilidade do servidor, Débora optou por utilizar o driver de storage Docker capaz de realizar armazenamento em nível de bloco, provisionamento fino e snapshots copy-on-write. O driver de storage escolhido por D",d40b4782b2e9a739e6ec2c70c5896642e29561f27d1e5afd8eac1f5a9342d7e1,PENDING,
wave2,P2_HIGH,22,B - alta,analista_judiciario_analise_de_sistemas.pdf,55,13,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.915,SOA; Web services,DIRECT_KNOWLEDGE,"João trabalha com desenvolvimento na área bancária, e agora sua empresa deseja integrar os serviços oferecidos por EJBs e objetos CORBA dentro de uma arquitetura SOA. Para criar um processo que envolva ambos os componentes, dentro da nova arquitetura, João deve organizar o fluxo de execução com a utilização de: (A) ESB",a403753a5ee9cc0b091815c98e5b53021d48c0cad5a93020357aa6fd48bb2bf7,PENDING,
wave2,P2_HIGH,22,B - alta,analista_judiciario_analise_de_sistemas.pdf,53,13,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"Numa instalação Oracle PL/SQL, um cursor tem quatro atributos que podem ser referenciados pela sintaxe a seguir. cursor_name%attribute Esses atributos são: (A) %ERROR, %FOUND, %NOTFOUND, %OPEN; (B) %ERROR, %FOUND, %NOTFOUND, %ROWCOUNT; (C) %ERROR, %FOUND, %OPEN, %ROWCOUNT; (D) %ERROR, %NOTFOUND, %OPEN, %ROWCOUNT; (E) %",31cb81fe7d0727ab4565b8b7047e10533a65c9bbcab1730f154e122cd8772e65,PENDING,
wave2,P2_HIGH,22,B - alta,analista_judiciario_analise_de_sistemas.pdf,54,13,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"Considere uma tabela relacional TAB, com colunas A e B. A coluna A constitui a chave primária de TAB. A instância de TAB contém 100 linhas, e em todas as linhas o valor da coluna B é 10. Nesse contexto, analise o comando SQL a seguir. select * from TAB t where not exists (select * from TAB tt where t.B = tt.B and t.A >",64a75759e7f83375e6622706f0bc252a5e9da9b7a1a3cf86b96325ade6c4df13,PENDING,
wave2,P2_HIGH,22,B - alta,analista_judiciario_analise_de_sistemas.pdf,59,14,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.8,Java/JakartaEE,DIRECT_KNOWLEDGE,"Portlets são fragmentos de conteúdo, contendo informações ou serviços, que podem ser combinados para a construção de um portal baseado em tecnologia Java Web. Uma característica da versão 3 dos portlets é que: (A) um portlet no modo VIEW pode ter seu comportamento customizado pelo usuário; (B) os portlets são unidades ",55ac04afeded50011dc2037b9c0f7d10b2fe43d178c8cc4fd7d78e3c9028ded4,PENDING,
wave2,P2_HIGH,22,B - alta,analista_judiciario_analise_de_sistemas.pdf,66,15,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ux-cms,0.74,Acessibilidade,DIRECT_KNOWLEDGE,"Considerando as boas práticas de construção de código HTML seguindo o Modelo de Acessibilidade em Governo Eletrônico (eMAG), uma recomendação de acessibilidade associada a comportamento é: (A) utilizar CAPTCHAs para impedir que softwares automatizados, conhecidos como bots, executem ações que degradem a qualidade do se",d1324e5b797583c8aa2efb3c6f6fad6ca0b5a63a39c5e4036de08e91529400a8,PENDING,
wave2,P2_HIGH,22,B - alta,analista_judiciario_analise_de_sistemas.pdf,68,15,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-padroes-dados-web,0.73,JSON; REST,DIRECT_KNOWLEDGE,O time de desenvolvimento de sistemas (TDS) tem utilizado o Swagger conjugado ao desenvolvimento de API Restful. Utilizando o Swagger: (A) as requisições PUT requerem autorização além da autenticação; (B) o grupo de testes pode testar os serviços da API sem a camada de frontend; (C) está dispensada a autenticação à API,7c3a6d0346fb375003f88eeb1c875471dbc299277a6d299b36c11068cd2cf948,PENDING,
wave2,P2_HIGH,22,B - alta,analista_judiciario_analise_de_sistemas.pdf,61,14,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-mobile-lowcode,0.65,Mobile,DIRECT_KNOWLEDGE,"O analista Marcos está desenvolvendo o aplicativo Android TribunalMovel, por meio do Android Studio. Marcos criou em TribunalMovel o componente FluxoDois, que exibe uma tela única, com interface gráfica. O FluxoDois constitui, no aplicativo, um novo ponto de entrada para a interação com o usuário. A fim de informar ao ",9f8b782cc5173419756d2e6f9cd924b3e178e20ff753d3cf965e24ece92562bc,PENDING,
wave2,P2_HIGH,23,B - alta,tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,40,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-design-arquitetura,0.94,Containers,DIRECT_KNOWLEDGE,"O analista José administra o Docker Swarm do TJMS. José adicionou ao Swarm um novo elemento, do tipo declarativo, que especifica uma determinada imagem de container e os comandos que devem ser executados ao instanciar a imagem. José adicionou ao Swarm um novo: (A) env; (B) task; (C) node; (D) replica; (E) service.",9788c8b10cf75fc7524dfd131583ba0145df4c08d2ca131d9635a3748a128084,PENDING,
wave2,P2_HIGH,23,B - alta,tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,33,10,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,DIRECT_KNOWLEDGE,"Em um servidor web Apache, o administrador de um host virtual, cujo conteúdo está no diretório “/var/www/html/meusistema/”, utiliza o e-mail admin@meusistema.com.br. O host virtual serve de conteúdo para o domínio meusistema.com.br. No arquivo de configuração do host virtual, essas informações são definidas a partir do",7f5bc6b34eeaad04c8c1622d3bba7fbc66ffc2ff798b703507c4d483c2bc78b1,PENDING,
wave2,P2_HIGH,23,B - alta,tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,36,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-mobile-lowcode,0.89,Mobile,DIRECT_KNOWLEDGE,"A analista Luana criou o aplicativo JustNotifica, para dispositivos Android. Em horários determinados, o aplicativo envia notificações locais ao usuário por meio de alarms do Android. Caso o dispositivo seja reiniciado, o aplicativo reagenda o envio das notificações locais de forma transparente ao usuário. A fim de aut",62ff4e1ddc22497873991382ec56932d77d5ebfccca0c147de564a5e4eaaf3c0,PENDING,
wave2,P2_HIGH,23,B - alta,tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,37,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-mobile-lowcode,0.89,Mobile,DIRECT_KNOWLEDGE,"O analista José desenvolveu a versão para iOS do aplicativo JustNotifica. Mediante o uso do recurso Universal Link do iOS, ele implementou o caso de uso no qual o JustNotifica é acionado por outros aplicativos de forma direta. Ao ser acionado por meio de um Universal Link, o JustNotifica deve receber do iOS um objeto d",3cf9d2cc69dc043893b92f2cb34266433691ac6d096c1037c55051fc41809bfb,PENDING,
wave2,P2_HIGH,23,B - alta,tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,38,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-orientacao-objetos-web,0.89,Servidor web/aplicação,DIRECT_KNOWLEDGE,"A analista Laura está configurando o log de um servidor Tomcat. Ela optou por utilizar a implementação de log padrão do Tomcat, que é baseada em loggers e handlers. Optou ainda por concentrar toda a configuração no arquivo global de configuração de log. Os requisitos de log passados para a analista exigem que determina",42999f4f2b91a8102614dec2fa509781f3807803dfcf7a42ffc2badb8906c556,PENDING,
wave2,P2_HIGH,23,B - alta,tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,42,12,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-requisitos,0.89,Engenharia de requisitos,SCENARIO,"A DeSoftware é uma organização que tem buscado a melhoria de seus processos atinentes à gerência e desenvolvimento de projetos de software. Recentemente, essa organização estabeleceu e institucionalizou seus processos de gerência de projetos e engenharia de requisitos, além do processo organizacional de gerência de con",22c67369380b948e2000806cdd1a4499554a8460a90e2025523abe3ec3fddf92,PENDING,
wave2,P2_HIGH,23,B - alta,tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,45,13,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ux-cms,0.89,UX/usabilidade,DIRECT_KNOWLEDGE,"Ao prover um serviço público por meio eletrônico, deve-se considerar que o público-alvo são cidadãos com diferentes vivências. Nesse sentido, a Cartilha de Usabilidade dos Padrões Web em Governo Eletrônico propõe uma série de diretrizes de usabilidade. Uma recomendação a ser seguida para atender à diretriz ""contexto e ",9ce30c6fe76830d99a049ebb882306a6b6c12be95424d0a7d449864bd78f4d0f,PENDING,
wave2,P2_HIGH,23,B - alta,tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,28,9,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.8,Java/JakartaEE,DIRECT_KNOWLEDGE,"Considere a seguinte função na linguagem Java: public static int funcao(int x, int y) { if (y == 0) return x; else return funcao(y, x % y); } O retorno da chamada funcao(49, 72) é: (A) 1; (B) 2; (C) 3; (D) 7; (E) 9.",e26cad53ce3a65a1e9fc82f95c96b1241f2b0b75b9cdb5ca3682faf6fd9ebc69,PENDING,
wave2,P2_HIGH,23,B - alta,tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,49,14,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,SCENARIO,"Durante o desenvolvimento de um sistema de gestão de estoque para uma empresa de varejo, o desenvolvedor se depara com uma situação desafiadora. O sistema deve garantir que os produtos em estoque nunca tenham uma quantidade negativa, pois isso pode causar problemas sérios de integridade de dados e impactar as operações",8d2d428abf19007ca81f4825f5a8ebda4723c956b0e972ae275229d2a4d56d18,PENDING,
wave2,P2_HIGH,23,B - alta,tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,50,14,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"Observe as tabelas A e B, que possuem 10 e 12 registros, respectivamente: Tabela B Tabela A ID DESCRICAO ID VALOR 1 Descrição1 1 10 2 Descrição2 2 20 3 Descrição3 3 30 4 Descrição4 4 40 5 Descrição5 5 50 6 Descrição6 6 60 7 Descrição7 7 70 8 Descrição8 8 80 9 Descrição9 9 90 10 Descrição10 11 110 Total de Registros: 10",e0bb7d250bb7332b09edc98ecfd6fb591114a2c24c51ca8d659681e2ae4a7475,PENDING,
wave2,P2_HIGH,23,B - alta,tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,46,13,dp26-p3-esp-gestao-governanca,dp26-p3-esp-gov-projetos,0.74,Projetos,DIRECT_KNOWLEDGE,"O patrocinador de um projeto de alta complexidade determinou ao gerente que, além das áreas de conhecimento em gerenciamento de projetos, previstas no PMBOK 6ª Edição, empregue áreas de conhecimento adicionais, que são exigidas em virtude das necessidades específicas do projeto. Nesse cenário, e de acordo como PMBOK 6ª",f06d4c29cef515c200ccaebe0d86da233837b9f4c0f991f6fb72670666bd1a7e,PENDING,
wave2,P2_HIGH,23,B - alta,tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,47,13,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.73,SQL,DIRECT_KNOWLEDGE,"João está encarregado de criar uma tabela em PostgreSQL para gerenciar informações sobre funcionários e seus supervisores, com base na seguinte representação lógica da entidade “Funcionario”: Para tanto, João deverá criar o “autorrelacionamento” entre funcionários e seus supervisores, considerando que nem todo funcioná",86dd1b544569f0af8d15edbc19a04c5f1e599fc0de2e5ba1e56ef29f354afcaa,PENDING,
